Day_of_Week_and_Hour,cluster,Lat,Lon,Day_of_Month,Week_Number,Hour,nb_pickups
Thursday_9_hrs,19,40.71736,-74.00825999999999,15.6,15.8,9.0,5
Thursday_10_hrs,9,40.74314,-73.99465000000001,10.0,15.0,10.0,10
Thursday_10_hrs,6,40.7721,-73.8757,6.5,14.5,10.0,2
Thursday_10_hrs,0,40.7557625,-73.9729125,13.5,15.5,10.0,8
Thursday_10_hrs,1,40.725950000000005,-73.99486666666667,13.5,15.5,10.0,6
Thursday_11_hrs,19,40.711999999999996,-74.0070125,14.375,15.625,11.0,8
Thursday_11_hrs,9,40.742825,-73.993375,15.833333333333334,15.833333333333334,11.0,12
Thursday_11_hrs,13,40.779583333333335,-73.96751666666667,8.833333333333334,14.833333333333334,11.0,6
Thursday_11_hrs,1,40.72623333333333,-73.99356666666667,13.5,15.5,11.0,6
Thursday_12_hrs,6,40.76684,-73.8729,14.2,15.6,12.0,5
Thursday_12_hrs,0,40.755900000000004,-73.97612222222222,16.22222222222222,15.88888888888889,12.0,9
Thursday_12_hrs,13,40.777820000000006,-73.96118,14.2,15.6,12.0,5
Thursday_12_hrs,9,40.74276666666667,-73.99505555555555,13.88888888888889,15.555555555555555,12.0,9
Thursday_12_hrs,19,40.7112125,-74.00745,10.875,15.125,12.0,8
Thursday_12_hrs,10,40.76476666666667,-73.99023333333334,12.333333333333334,15.333333333333334,12.0,6
Thursday_12_hrs,2,40.64475,-73.7834,6.5,14.5,12.0,2
Thursday_13_hrs,0,40.75350909090909,-73.97825454545455,12.545454545454545,15.363636363636363,13.0,11
Thursday_13_hrs,19,40.71286666666666,-74.00413333333334,13.5,15.5,13.0,6
Thursday_13_hrs,1,40.7246,-73.99434285714285,10.0,15.0,13.0,7
Thursday_13_hrs,13,40.77704,-73.96218,13.5,15.5,13.0,10
Thursday_14_hrs,0,40.75571818181818,-73.97567272727272,13.818181818181818,15.545454545454545,14.0,11
Thursday_14_hrs,2,40.64393,-73.78491,10.7,15.1,14.0,10
Thursday_14_hrs,9,40.7441,-73.99694444444444,7.666666666666667,14.666666666666666,14.0,9
Thursday_14_hrs,16,40.6929,-73.9902,8.25,14.75,14.0,4
Thursday_14_hrs,5,40.71405,-74.1784,6.5,14.5,14.0,2
Thursday_14_hrs,10,40.766075,-73.98882499999999,17.0,16.0,14.0,8
Thursday_14_hrs,19,40.709399999999995,-74.0088,13.5,15.5,14.0,6
Thursday_14_hrs,13,40.782199999999996,-73.96551666666666,13.5,15.5,14.0,6
Thursday_15_hrs,13,40.77861428571429,-73.96345,15.5,15.785714285714286,15.0,14
Thursday_15_hrs,0,40.75436666666667,-73.97690303030302,14.878787878787879,15.696969696969697,15.0,33
Thursday_15_hrs,9,40.74161538461538,-73.99498461538461,13.23076923076923,15.461538461538462,15.0,13
Thursday_15_hrs,6,40.771150000000006,-73.8745,6.5,14.5,15.0,2
Thursday_15_hrs,1,40.72565384615385,-73.99598461538461,15.384615384615385,15.76923076923077,15.0,13
Thursday_15_hrs,19,40.71118,-74.0091,14.2,15.6,15.0,5
Thursday_16_hrs,1,40.725390476190476,-73.99803333333332,15.333333333333334,15.761904761904763,16.0,21
Thursday_16_hrs,0,40.75760689655173,-73.97349655172414,14.10344827586207,15.586206896551724,16.0,29
Thursday_16_hrs,9,40.74359047619048,-73.99669523809523,15.666666666666666,15.80952380952381,16.0,21
Thursday_16_hrs,10,40.76528181818182,-73.9836090909091,13.818181818181818,15.545454545454545,16.0,11
Thursday_16_hrs,16,40.68163333333333,-73.98383333333334,5.333333333333333,14.333333333333334,16.0,3
Thursday_16_hrs,19,40.71152222222222,-74.00652222222223,13.88888888888889,15.555555555555555,16.0,9
Thursday_16_hrs,6,40.77035,-73.8654,6.5,14.5,16.0,2
Thursday_17_hrs,0,40.75598333333333,-73.9753,13.033333333333333,15.433333333333334,17.0,30
Thursday_17_hrs,7,40.71665,-73.9525,15.25,15.75,17.0,4
Thursday_17_hrs,9,40.74308387096774,-73.99464193548387,15.64516129032258,15.806451612903226,17.0,31
Thursday_17_hrs,19,40.7107,-74.00904615384616,14.846153846153847,15.692307692307692,17.0,13
Thursday_17_hrs,1,40.72533529411765,-73.99589411764705,16.176470588235293,15.882352941176471,17.0,17
Thursday_17_hrs,16,40.6902,-73.9611,10.0,15.0,17.0,2
Thursday_17_hrs,2,40.644149999999996,-73.78255,3.0,14.0,17.0,2
Thursday_17_hrs,13,40.7772,-73.96141,13.5,15.5,17.0,10
Thursday_18_hrs,0,40.75624333333334,-73.97638,13.033333333333333,15.433333333333334,18.0,30
Thursday_18_hrs,13,40.78124444444445,-73.96391111111112,10.777777777777779,15.11111111111111,18.0,9
Thursday_18_hrs,9,40.7421,-73.99514761904761,14.666666666666666,15.666666666666666,18.0,21
Thursday_18_hrs,6,40.769842857142855,-73.86454285714285,12.0,15.285714285714286,18.0,7
Thursday_18_hrs,1,40.72426428571429,-73.99693571428573,13.0,15.428571428571429,18.0,14
Thursday_18_hrs,19,40.7139625,-74.009625,11.75,15.25,18.0,8
Thursday_18_hrs,10,40.76206666666667,-73.98774444444444,15.444444444444445,15.777777777777779,18.0,9
Thursday_18_hrs,7,40.71593333333333,-73.95263333333334,12.333333333333334,15.333333333333334,18.0,3
Thursday_19_hrs,13,40.774366666666666,-73.9569,13.5,15.5,19.0,6
Thursday_19_hrs,1,40.72556666666667,-73.99617500000001,9.416666666666666,14.916666666666666,19.0,12
Thursday_19_hrs,9,40.741025,-73.99421875,10.875,15.125,19.0,16
Thursday_19_hrs,6,40.7647125,-73.8681375,13.5,15.5,19.0,8
Thursday_19_hrs,0,40.75566666666667,-73.97413703703704,17.51851851851852,16.074074074074073,19.0,27
Thursday_19_hrs,10,40.762025,-73.9834625,17.0,16.0,19.0,8
Thursday_19_hrs,12,40.8077,-73.96135000000001,3.0,14.0,19.0,2
Thursday_20_hrs,0,40.756232142857144,-73.97376071428572,13.75,15.535714285714286,20.0,28
Thursday_20_hrs,10,40.76104545454546,-73.98674545454546,13.818181818181818,15.545454545454545,20.0,11
Thursday_20_hrs,1,40.72768333333333,-73.99756666666667,15.833333333333334,15.833333333333334,20.0,12
Thursday_20_hrs,9,40.74256896551724,-73.99829655172414,13.137931034482758,15.448275862068966,20.0,29
Thursday_20_hrs,13,40.77838571428572,-73.96178571428571,9.0,14.857142857142858,20.0,7
Thursday_20_hrs,19,40.7097,-74.00578333333334,8.833333333333334,14.833333333333334,20.0,6
Thursday_21_hrs,9,40.741116279069765,-73.9945023255814,14.232558139534884,15.604651162790697,21.0,43
Thursday_21_hrs,6,40.75932,-73.86558,15.6,15.8,21.0,5
Thursday_21_hrs,10,40.76186666666667,-73.987925,11.166666666666666,15.166666666666666,21.0,12
Thursday_21_hrs,0,40.755161538461536,-73.97749999999999,13.76923076923077,15.538461538461538,21.0,26
Thursday_21_hrs,19,40.720650000000006,-74.03745,13.5,15.5,21.0,2
Thursday_21_hrs,16,40.682125,-73.991375,10.0,15.0,21.0,4
Thursday_21_hrs,1,40.727495652173914,-73.99561304347826,17.91304347826087,16.130434782608695,21.0,23
Thursday_21_hrs,13,40.77706666666666,-73.95533333333333,10.0,15.0,21.0,3
Thursday_22_hrs,9,40.74151481481481,-73.99947407407407,13.88888888888889,15.555555555555555,22.0,27
Thursday_22_hrs,6,40.77296666666667,-73.87066666666668,7.666666666666667,14.666666666666666,22.0,3
Thursday_22_hrs,1,40.7285,-73.99557391304349,13.956521739130435,15.565217391304348,22.0,23
Thursday_22_hrs,10,40.76757272727273,-73.9858,6.818181818181818,14.545454545454545,22.0,11
Thursday_22_hrs,0,40.75640769230769,-73.97561538461538,12.692307692307692,15.384615384615385,22.0,13
Thursday_22_hrs,19,40.71371428571428,-74.00831428571428,17.0,16.0,22.0,7
Thursday_22_hrs,2,40.65623333333333,-73.79206666666666,7.666666666666667,14.666666666666666,22.0,3
Thursday_23_hrs,1,40.723800000000004,-73.9932294117647,12.470588235294118,15.352941176470589,23.0,17
Thursday_23_hrs,0,40.754400000000004,-73.98,14.666666666666666,15.666666666666666,23.0,3
Thursday_23_hrs,7,40.714949999999995,-73.95093333333334,7.666666666666667,14.666666666666666,23.0,6
Thursday_23_hrs,9,40.74328333333333,-73.99773333333333,16.416666666666668,15.916666666666666,23.0,12
Thursday_23_hrs,19,40.722766666666665,-74.02846666666666,10.0,15.0,23.0,3
Friday_0_hrs,0,40.7468,-73.97733333333333,8.666666666666666,14.666666666666666,0.0,3
Friday_0_hrs,7,40.7244,-73.93065,7.5,14.5,0.0,2
Friday_0_hrs,1,40.73026,-73.99346,15.2,15.6,0.0,10
Friday_0_hrs,9,40.7428,-74.00694,14.5,15.5,0.0,10
Friday_1_hrs,13,40.7772,-73.95406666666666,4.0,14.0,1.0,3
Friday_1_hrs,9,40.74476666666666,-73.99916666666667,18.0,16.0,1.0,3
Friday_2_hrs,9,40.74095,-74.00319999999999,11.0,15.0,2.0,2
Friday_2_hrs,1,40.7247,-73.99493333333334,6.333333333333333,14.333333333333334,2.0,3
Friday_2_hrs,19,40.71495,-74.00505,7.5,14.5,2.0,2
Friday_3_hrs,1,40.7252,-73.9965,4.0,14.0,3.0,2
Friday_3_hrs,12,40.8179,-73.91695,7.5,14.5,3.0,2
Friday_3_hrs,7,40.71586666666666,-73.96103333333333,8.666666666666666,14.666666666666666,3.0,3
Friday_3_hrs,13,40.77065,-73.93545,14.5,15.5,3.0,2
Friday_4_hrs,10,40.77265,-73.9848,11.0,15.0,4.0,2
Friday_4_hrs,9,40.73793333333333,-73.98870000000001,8.666666666666666,14.666666666666666,4.0,3
Friday_4_hrs,13,40.7748,-73.96526666666666,13.333333333333334,15.333333333333334,4.0,3
Friday_4_hrs,0,40.7531,-73.97460000000001,14.5,15.5,4.0,2
Friday_4_hrs,1,40.7227,-73.9923,13.333333333333334,15.333333333333334,4.0,3
Friday_5_hrs,1,40.72656666666666,-73.99186666666667,11.0,15.0,5.0,3
Friday_6_hrs,9,40.73999333333334,-73.99615333333333,13.8,15.4,6.0,15
Friday_6_hrs,10,40.75942,-73.99466,13.8,15.4,6.0,5
Friday_6_hrs,13,40.78191428571429,-73.96341428571428,14.5,15.5,6.0,14
Friday_6_hrs,19,40.708466666666666,-74.0032,13.333333333333334,15.333333333333334,6.0,3
Friday_6_hrs,16,40.68165,-73.98545,11.0,15.0,6.0,4
Friday_6_hrs,6,40.7395,-73.7873,7.5,14.5,6.0,2
Friday_7_hrs,7,40.72026666666667,-73.9555,18.0,16.0,7.0,3
Friday_7_hrs,1,40.72773333333334,-73.99220666666666,15.666666666666666,15.666666666666666,7.0,15
Friday_7_hrs,13,40.7788,-73.96445,12.166666666666666,15.166666666666666,7.0,12
Friday_7_hrs,10,40.767160000000004,-73.99154,14.5,15.5,7.0,10
Friday_7_hrs,19,40.71565,-74.00715,4.0,14.0,7.0,2
Friday_7_hrs,9,40.743833333333335,-73.99436666666666,14.5,15.5,7.0,6
Friday_8_hrs,13,40.780060000000006,-73.96363333333333,9.133333333333333,14.733333333333333,8.0,15
Friday_8_hrs,7,40.725750000000005,-73.95355,7.5,14.5,8.0,2
Friday_8_hrs,10,40.76943333333333,-73.99628333333334,13.333333333333334,15.333333333333334,8.0,6
Friday_8_hrs,1,40.72405454545455,-73.99302727272726,14.181818181818182,15.454545454545455,8.0,11
Friday_8_hrs,0,40.759175,-73.96725,9.25,14.75,8.0,4
Friday_8_hrs,9,40.74380769230769,-73.9954076923077,15.846153846153847,15.692307692307692,8.0,13
Friday_8_hrs,19,40.707475,-74.00575,7.5,14.5,8.0,4
Friday_9_hrs,9,40.74360714285714,-73.99482142857143,14.5,15.5,9.0,14
Friday_9_hrs,16,40.68085,-73.9705,11.0,15.0,9.0,2
Friday_9_hrs,13,40.776875000000004,-73.94975,19.75,16.25,9.0,8
Friday_9_hrs,1,40.722927272727276,-73.99386363636364,17.363636363636363,15.909090909090908,9.0,11
Friday_9_hrs,10,40.76994,-73.98684,13.8,15.4,9.0,5
Friday_9_hrs,0,40.753175,-73.979,7.5,14.5,9.0,4
Friday_10_hrs,10,40.769866666666665,-73.98943333333334,11.0,15.0,10.0,3
Friday_10_hrs,19,40.71751666666667,-74.01956666666668,16.833333333333332,15.833333333333334,10.0,6
Friday_10_hrs,16,40.674925,-73.97595,11.0,15.0,10.0,4
Friday_10_hrs,13,40.77125,-73.96005,16.25,15.75,10.0,8
Friday_10_hrs,1,40.724333333333334,-73.99833333333333,12.166666666666666,15.166666666666666,10.0,6
Friday_10_hrs,0,40.756699999999995,-73.974125,16.25,15.75,10.0,8
Friday_11_hrs,1,40.72742222222222,-73.99162222222223,9.444444444444445,14.777777777777779,11.0,9
Friday_11_hrs,13,40.77007999999999,-73.9562,18.0,16.0,11.0,5
Friday_11_hrs,0,40.75826,-73.97549000000001,15.9,15.7,11.0,10
Friday_11_hrs,19,40.71626666666666,-74.01318333333333,19.166666666666668,16.166666666666668,11.0,6
Friday_11_hrs,7,40.72163333333333,-73.94916666666667,12.166666666666666,15.166666666666666,11.0,6
Friday_11_hrs,9,40.745866666666664,-74.00121666666666,15.666666666666666,15.666666666666666,11.0,6
Friday_11_hrs,10,40.76843333333333,-73.98003333333334,11.0,15.0,11.0,3
Friday_12_hrs,19,40.7087,-74.00330000000001,18.0,16.0,12.0,3
Friday_12_hrs,1,40.72535,-73.994225,15.375,15.625,12.0,8
Friday_12_hrs,9,40.74258888888889,-73.99526666666667,12.555555555555555,15.222222222222221,12.0,9
Friday_12_hrs,0,40.75792857142857,-73.97374285714285,12.0,15.142857142857142,12.0,7
Friday_12_hrs,10,40.764922222222225,-73.98831111111112,18.0,16.0,12.0,9
Friday_13_hrs,9,40.74239090909091,-73.99204545454546,11.636363636363637,15.090909090909092,13.0,11
Friday_13_hrs,0,40.755775,-73.97466666666666,13.333333333333334,15.333333333333334,13.0,12
Friday_13_hrs,7,40.72236,-73.95184,15.2,15.6,13.0,5
Friday_13_hrs,13,40.77655,-73.96453333333334,11.0,15.0,13.0,6
Friday_13_hrs,1,40.724314285714286,-73.99792857142857,14.0,15.428571428571429,13.0,7
Friday_13_hrs,6,40.7699,-73.87016666666666,13.333333333333334,15.333333333333334,13.0,3
Friday_13_hrs,10,40.769675,-73.9964,14.5,15.5,13.0,4
Friday_13_hrs,19,40.71296666666667,-74.00763333333333,18.0,16.0,13.0,6
Friday_14_hrs,1,40.72686,-73.99619333333334,14.733333333333333,15.533333333333333,14.0,15
Friday_14_hrs,13,40.773922222222225,-73.95947777777778,11.0,15.0,14.0,9
Friday_14_hrs,0,40.754665,-73.97668,15.9,15.7,14.0,20
Friday_14_hrs,9,40.74227272727273,-73.99677272727273,16.727272727272727,15.818181818181818,14.0,11
Friday_14_hrs,19,40.709649999999996,-74.00815,11.0,15.0,14.0,4
Friday_14_hrs,10,40.76365714285714,-73.98448571428571,11.0,15.0,14.0,7
Friday_15_hrs,13,40.774919999999995,-73.96367333333333,8.666666666666666,14.666666666666666,15.0,15
Friday_15_hrs,9,40.74349130434782,-73.99187391304348,13.434782608695652,15.347826086956522,15.0,23
Friday_15_hrs,0,40.75764827586207,-73.97612758620689,14.379310344827585,15.482758620689655,15.0,29
Friday_15_hrs,10,40.76132,-73.99026,11.0,15.0,15.0,5
Friday_15_hrs,1,40.72454285714286,-73.9956,14.5,15.5,15.0,14
Friday_15_hrs,19,40.71108181818182,-74.00884545454545,11.0,15.0,15.0,11
Friday_15_hrs,16,40.683175,-73.989175,9.25,14.75,15.0,4
Friday_16_hrs,12,40.82018,-73.9516,9.6,14.8,16.0,5
Friday_16_hrs,0,40.75685769230769,-73.97493076923077,15.307692307692308,15.615384615384615,16.0,26
Friday_16_hrs,10,40.76654545454546,-73.98841818181818,12.909090909090908,15.272727272727273,16.0,11
Friday_16_hrs,13,40.77648947368421,-73.96647894736843,14.68421052631579,15.526315789473685,16.0,19
Friday_16_hrs,19,40.71113636363636,-74.011,9.090909090909092,14.727272727272727,16.0,11
Friday_16_hrs,9,40.74526818181818,-73.99822272727273,15.136363636363637,15.590909090909092,16.0,22
Friday_16_hrs,1,40.726661111111106,-73.99084444444445,17.22222222222222,15.88888888888889,16.0,18
Friday_16_hrs,16,40.67993333333333,-73.97053333333334,8.666666666666666,14.666666666666666,16.0,3
Friday_17_hrs,0,40.75544615384615,-73.97657307692307,12.076923076923077,15.153846153846153,17.0,26
Friday_17_hrs,9,40.74262777777778,-73.99533333333333,10.61111111111111,14.944444444444445,17.0,18
Friday_17_hrs,1,40.7253,-73.99768181818182,13.545454545454545,15.363636363636363,17.0,11
Friday_17_hrs,13,40.78022,-73.96389,8.9,14.7,17.0,10
Friday_17_hrs,19,40.71448461538462,-74.00850769230769,16.923076923076923,15.846153846153847,17.0,13
Friday_17_hrs,10,40.76356153846154,-73.9884153846154,14.76923076923077,15.538461538461538,17.0,13
Friday_17_hrs,6,40.77155,-73.8716,7.5,14.5,17.0,4
Friday_17_hrs,7,40.71764,-73.95548,19.4,16.2,17.0,5
Friday_17_hrs,12,40.814800000000005,-73.95298,16.6,15.8,17.0,5
Friday_18_hrs,10,40.765366666666665,-73.98668666666667,12.866666666666667,15.266666666666667,18.0,15
Friday_18_hrs,9,40.74238,-73.99783714285715,13.2,15.314285714285715,18.0,35
Friday_18_hrs,6,40.757525,-73.866925,18.0,16.0,18.0,4
Friday_18_hrs,0,40.753519999999995,-73.977515,12.05,15.15,18.0,20
Friday_18_hrs,19,40.71282941176471,-74.00718235294119,13.882352941176471,15.411764705882353,18.0,17
Friday_18_hrs,1,40.7271,-73.99598,14.5,15.5,18.0,20
Friday_18_hrs,16,40.689949999999996,-73.9933,4.0,14.0,18.0,2
Friday_18_hrs,13,40.77261111111111,-73.95807777777777,13.333333333333334,15.333333333333334,18.0,9
Friday_18_hrs,20,40.68245,-73.942,11.0,15.0,18.0,4
Friday_19_hrs,9,40.74042222222222,-73.99596666666667,14.5,15.5,19.0,18
Friday_19_hrs,1,40.72727419354838,-73.99567096774193,12.806451612903226,15.258064516129032,19.0,31
Friday_19_hrs,10,40.764475,-73.98524166666667,13.916666666666666,15.416666666666666,19.0,12
Friday_19_hrs,13,40.7758125,-73.9640375,11.875,15.125,19.0,8
Friday_19_hrs,0,40.75466923076923,-73.97361538461539,19.076923076923077,16.153846153846153,19.0,13
Friday_19_hrs,19,40.715476470588236,-74.00753529411764,13.058823529411764,15.294117647058824,19.0,17
Friday_19_hrs,7,40.714733333333335,-73.9545,11.0,15.0,19.0,3
Friday_19_hrs,6,40.768275,-73.873475,11.0,15.0,19.0,4
Friday_19_hrs,12,40.814350000000005,-73.947975,16.25,15.75,19.0,4
Friday_20_hrs,19,40.71332727272728,-74.01028181818182,16.727272727272727,15.818181818181818,20.0,11
Friday_20_hrs,9,40.74058461538462,-74.0022,15.307692307692308,15.615384615384615,20.0,13
Friday_20_hrs,1,40.72772105263158,-73.99472631578946,12.842105263157896,15.263157894736842,20.0,19
Friday_20_hrs,10,40.76533333333334,-73.986,19.166666666666668,16.166666666666668,20.0,6
Friday_20_hrs,7,40.7207625,-73.9536875,14.5,15.5,20.0,8
Friday_20_hrs,12,40.8164,-73.94405,14.5,15.5,20.0,2
Friday_20_hrs,0,40.75615333333334,-73.97512666666667,14.733333333333333,15.533333333333333,20.0,15
Friday_20_hrs,6,40.76893333333333,-73.86396666666667,12.166666666666666,15.166666666666666,20.0,6
Friday_21_hrs,19,40.714800000000004,-74.00888,11.7,15.1,21.0,10
Friday_21_hrs,9,40.742513333333335,-73.99934,13.566666666666666,15.366666666666667,21.0,30
Friday_21_hrs,1,40.7267,-73.99607,12.4,15.2,21.0,20
Friday_21_hrs,16,40.67981666666667,-73.97331666666666,11.0,15.0,21.0,6
Friday_21_hrs,0,40.7549,-73.97856666666667,14.11111111111111,15.444444444444445,21.0,9
Friday_21_hrs,6,40.755250000000004,-73.84970000000001,4.0,14.0,21.0,2
Friday_21_hrs,10,40.764811111111115,-73.98927777777777,16.444444444444443,15.777777777777779,21.0,9
Friday_21_hrs,13,40.7887,-73.96553333333334,11.0,15.0,21.0,3
Friday_21_hrs,3,40.853049999999996,-73.873,11.0,15.0,21.0,2
Friday_22_hrs,10,40.763893333333336,-73.98540666666666,12.866666666666667,15.266666666666667,22.0,15
Friday_22_hrs,1,40.72615882352941,-73.9937705882353,14.705882352941176,15.529411764705882,22.0,17
Friday_22_hrs,9,40.74063243243243,-73.9992,15.91891891891892,15.702702702702704,22.0,37
Friday_22_hrs,16,40.67962,-73.98652,9.6,14.8,22.0,5
Friday_22_hrs,19,40.71518,-74.01229,13.1,15.3,22.0,10
Friday_22_hrs,0,40.758407142857145,-73.97595,13.0,15.285714285714286,22.0,14
Friday_22_hrs,12,40.8026,-73.9377,11.0,15.0,22.0,2
Friday_23_hrs,9,40.739799999999995,-73.99648636363636,16.727272727272727,15.818181818181818,23.0,22
Friday_23_hrs,16,40.67125,-73.9856,7.5,14.5,23.0,2
Friday_23_hrs,7,40.719471428571424,-73.95157142857143,10.0,14.857142857142858,23.0,7
Friday_23_hrs,0,40.75348333333333,-73.97808333333334,18.0,16.0,23.0,6
Friday_23_hrs,1,40.72607391304348,-73.99224782608695,14.347826086956522,15.478260869565217,23.0,23
Friday_23_hrs,13,40.77446666666666,-73.95483333333333,13.333333333333334,15.333333333333334,23.0,3
Friday_23_hrs,10,40.764450000000004,-73.98551666666667,12.166666666666666,15.166666666666666,23.0,6
Friday_23_hrs,12,40.80286666666667,-73.95626666666668,13.333333333333334,15.333333333333334,23.0,3
Saturday_0_hrs,9,40.74134117647059,-73.99648823529412,17.764705882352942,15.823529411764707,0.0,17
Saturday_0_hrs,13,40.765299999999996,-73.95755,8.5,14.5,0.0,2
Saturday_0_hrs,1,40.726391666666665,-73.99454166666666,14.916666666666666,15.416666666666666,0.0,12
Saturday_0_hrs,20,40.68913333333333,-73.93956666666666,19.0,16.0,0.0,3
Saturday_0_hrs,19,40.712275,-74.00785,8.5,14.5,0.0,4
Saturday_0_hrs,12,40.81145,-73.95949999999999,12.0,15.0,0.0,2
Saturday_0_hrs,7,40.71785,-73.95530000000001,20.166666666666668,16.166666666666668,0.0,6
Saturday_0_hrs,0,40.75224,-73.97708,16.2,15.6,0.0,5
Saturday_1_hrs,10,40.76446666666667,-73.9876,14.333333333333334,15.333333333333334,1.0,6
Saturday_1_hrs,1,40.72645,-73.99293333333334,17.833333333333332,15.833333333333334,1.0,18
Saturday_1_hrs,9,40.74057894736842,-74.00464736842105,18.263157894736842,15.894736842105264,1.0,19
Saturday_1_hrs,4,40.634550000000004,-73.98395,8.5,14.5,1.0,2
Saturday_1_hrs,20,40.683475,-73.9336,19.0,16.0,1.0,4
Saturday_1_hrs,0,40.75695714285714,-73.9769,19.0,16.0,1.0,7
Saturday_1_hrs,19,40.714575,-74.0074,17.25,15.75,1.0,4
Saturday_1_hrs,7,40.71693333333334,-73.9429,19.0,16.0,1.0,3
Saturday_2_hrs,1,40.72253333333333,-73.99340000000001,17.444444444444443,15.777777777777779,2.0,9
Saturday_2_hrs,13,40.77885,-73.9511,8.5,14.5,2.0,2
Saturday_3_hrs,10,40.76123333333333,-73.99,16.666666666666668,15.666666666666666,3.0,3
Saturday_3_hrs,9,40.742125,-74.005875,13.75,15.25,3.0,4
Saturday_3_hrs,7,40.711099999999995,-73.95023333333334,14.333333333333334,15.333333333333334,3.0,3
Saturday_4_hrs,9,40.74005,-74.0039,12.0,15.0,4.0,2
Saturday_4_hrs,0,40.7566,-73.9775,15.5,15.5,4.0,2
Saturday_4_hrs,16,40.685249999999996,-73.98505,8.5,14.5,4.0,2
Saturday_5_hrs,16,40.678200000000004,-73.983,15.5,15.5,5.0,2
Saturday_7_hrs,7,40.718766666666674,-73.95846666666667,12.0,15.0,7.0,3
Saturday_7_hrs,20,40.677899999999994,-73.95230000000001,15.5,15.5,7.0,2
Saturday_8_hrs,9,40.741975,-73.995075,15.5,15.5,8.0,4
Saturday_8_hrs,16,40.671825,-73.97755000000001,17.25,15.75,8.0,4
Saturday_9_hrs,0,40.75396666666666,-73.9772,10.833333333333334,14.833333333333334,9.0,6
Saturday_9_hrs,9,40.7412,-73.98904999999999,15.5,15.5,9.0,4
Saturday_9_hrs,1,40.72492,-73.9984,16.2,15.6,9.0,5
Saturday_9_hrs,13,40.78515,-73.96995,12.0,15.0,9.0,4
Saturday_10_hrs,9,40.7408,-73.99926666666666,14.333333333333334,15.333333333333334,10.0,3
Saturday_10_hrs,16,40.67395,-73.98207500000001,10.25,14.75,10.0,4
Saturday_11_hrs,1,40.72661111111111,-73.9906,16.666666666666668,15.666666666666666,11.0,9
Saturday_11_hrs,7,40.72175,-73.96055,15.5,15.5,11.0,2
Saturday_11_hrs,20,40.68115,-73.93430000000001,12.0,15.0,11.0,2
Saturday_11_hrs,13,40.7832375,-73.95875,17.25,15.75,11.0,8
Saturday_11_hrs,12,40.84545,-73.958,8.5,14.5,11.0,2
Saturday_11_hrs,10,40.765033333333335,-73.98786666666666,16.666666666666668,15.666666666666666,11.0,6
Saturday_11_hrs,16,40.6895,-73.98386666666666,9.666666666666666,14.666666666666666,11.0,3
Saturday_12_hrs,9,40.74192,-73.99924,7.8,14.4,12.0,5
Saturday_12_hrs,19,40.7178,-74.00715,8.5,14.5,12.0,2
Saturday_12_hrs,7,40.7121,-73.95,12.0,15.0,12.0,3
Saturday_12_hrs,1,40.72722,-73.99782,10.6,14.8,12.0,5
Saturday_12_hrs,6,40.75066666666667,-73.82916666666667,12.0,15.0,12.0,3
Saturday_12_hrs,16,40.67908333333333,-73.98631666666667,9.666666666666666,14.666666666666666,12.0,6
Saturday_12_hrs,0,40.753280000000004,-73.97414,17.6,15.8,12.0,5
Saturday_12_hrs,13,40.774919999999995,-73.95304,12.0,15.0,12.0,5
Saturday_12_hrs,10,40.76315,-73.99085,13.75,15.25,12.0,4
Saturday_13_hrs,16,40.67686666666666,-73.99483333333335,14.333333333333334,15.333333333333334,13.0,3
Saturday_13_hrs,1,40.72447777777778,-73.9913,17.444444444444443,15.777777777777779,13.0,9
Saturday_13_hrs,13,40.78496666666667,-73.97313333333334,9.666666666666666,14.666666666666666,13.0,3
Saturday_13_hrs,9,40.73952857142857,-73.99485714285713,17.0,15.714285714285714,13.0,7
Saturday_13_hrs,0,40.75578,-73.97252,19.0,16.0,13.0,5
Saturday_14_hrs,9,40.743818181818185,-73.99964545454544,15.818181818181818,15.545454545454545,14.0,11
Saturday_14_hrs,1,40.7251,-73.99613,14.8,15.4,14.0,10
Saturday_14_hrs,0,40.75282,-73.98088,13.4,15.2,14.0,5
Saturday_14_hrs,10,40.7624,-73.99213333333334,16.666666666666668,15.666666666666666,14.0,3
Saturday_14_hrs,13,40.774100000000004,-73.9386,14.333333333333334,15.333333333333334,14.0,3
Saturday_14_hrs,2,40.644075,-73.783625,17.25,15.75,14.0,4
Saturday_15_hrs,1,40.72535882352941,-73.99432352941177,16.529411764705884,15.647058823529411,15.0,17
Saturday_15_hrs,9,40.74228333333333,-74.001075,13.166666666666666,15.166666666666666,15.0,12
Saturday_15_hrs,10,40.7658,-73.98976666666667,16.666666666666668,15.666666666666666,15.0,6
Saturday_15_hrs,19,40.71391666666667,-74.00556666666667,20.166666666666668,16.166666666666668,15.0,6
Saturday_15_hrs,16,40.6801625,-73.98282499999999,21.625,16.375,15.0,8
Saturday_15_hrs,7,40.7208,-73.93730000000001,16.666666666666668,15.666666666666666,15.0,3
Saturday_15_hrs,13,40.777925,-73.9599,18.125,15.875,15.0,8
Saturday_15_hrs,0,40.75735,-73.9734375,15.5,15.5,15.0,8
Saturday_16_hrs,0,40.75666666666667,-73.97509333333333,14.333333333333334,15.333333333333334,16.0,15
Saturday_16_hrs,9,40.74186666666667,-73.99549444444443,16.666666666666668,15.666666666666666,16.0,18
